"Country","Model","Train_MAPE","Horizon_1_3_MAPE","Horizon_1_5_MAPE","Horizon_Full_MAPE"
"Austria","ARIMA",0.0125748094431497,0.0328167724816287,0.0455408596067059,0.0780358116253393
"Austria","ETS",0.012646074383838,0.0323760548320877,0.0448826389178487,0.0765479178741517
"Austria","Theta",0.0266221354297812,0.0188555665742778,0.0246728737237737,0.0308211312052066
"Austria","NNAR",0.0183324555335643,0.0122496681054523,0.0137677184550797,0.0176418612271464
"Austria","ARFIMA",0.0339849173636341,0.0562116765385864,0.0758273135710416,0.101814337102733
"Austria","GP",0,0.0445374905988217,0.0588331492900103,0.093782140685096
"Austria","GAM",0.0113957096018703,0.019205757910222,0.0261418516259699,0.0365882931612072
"Belgium","ARIMA",0.0127339759582699,0.028585043058323,0.0339152284362121,0.0481016094840111
"Belgium","ETS",0.0128857580177655,0.0309311863651871,0.0373944872703713,0.0558117027404037
"Belgium","Theta",0.0259738742322009,0.0151614258119132,0.0140057745026407,0.0160976654396122
"Belgium","NNAR",0.0186574821263668,0.0100509045795911,0.00682340269973248,0.0293127908180189
"Belgium","ARFIMA",0.0358049313041312,0.00652759453006442,0.00873723736449671,0.043661770443409
"Belgium","GP",0,0.044422784554335,0.0547771432477275,0.0751648803474205
"Belgium","GAM",0.0120688286219226,0.0134132048238971,0.00952962145790638,0.0226057304701492
"Denmark","ARIMA",0.0167214961191037,0.0205815401444258,0.0196976427151827,0.0191177517959986
"Denmark","ETS",0.0167430399258521,0.0238908008160297,0.0245682546994577,0.0192996159411556
"Denmark","Theta",0.029206433517686,0.00875926554513898,0.00836779716296853,0.0401048803844966
"Denmark","NNAR",0.015585879813426,0.00717633273189543,0.0192640096880362,0.0802521043898488
"Denmark","ARFIMA",0.0576054292962667,0.0764133315477739,0.101168198852251,0.186648974564337
"Denmark","GP",0.00000000000000000517877483966339,0.0610883942416295,0.0694317812159564,0.0601320655164695
"Denmark","GAM",0.0146802353315059,0.0190561415786178,0.0379654432486852,0.120194547007453
"Finland","ARIMA",0.019544567949654,0.0565691571705455,0.0707629836184741,0.0936693580078207
"Finland","ETS",0.0225275579533908,0.059753669169631,0.0720562948484354,0.0877151767802556
"Finland","Theta",0.0377194456337103,0.0491643307130647,0.0562387550220348,0.0524271875629591
"Finland","NNAR",0.0220929316432373,0.0405312035741603,0.0420199245426921,0.0223447545926055
"Finlad","ARFIMA",0.128158586001855,0.0706082011465248,0.0910122625941597,0.165020383084632
"Finland","GP",0.0000000000000000141834709830777,0.0744517641620541,0.087555943892712,0.111220121588209
"Finland","GAM",0.0234658110099987,0.0107353500032702,0.0121359649852063,0.0574481034157743
"France","ARIMA",0.0104822751647589,0.0272253091130634,0.0349599060716464,0.0594134852864927
"France","ETS",0.0105673251382214,0.0245319106323105,0.0310381137574845,0.0508170799051488
"France","Theta",0.0252906865967273,0.0136576924497488,0.0148570576468874,0.0159572034333852
"France","NNAR",0.0136222664621552,0.0055758355743738,0.00456359394344639,0.0267717460248421
"France","ARFIMA",0.0287630278467836,0.0447353887708694,0.0606834689681071,0.093155968972285
"France","GP",0.00000000000000000380075762199176,0.0585532467272499,0.071743236109578,0.101478628952282
"France","GAM",0.0111973542219851,0.00291614460712788,0.00670268771015906,0.0302035810169221
"Germany","ARIMA",0.0148820064970901,0.0174541372268814,0.0196996100976098,0.0382580367773574
"Germany","ETS",0.0148960384346965,0.0166446876211739,0.0185051997518313,0.0355809365870825
"Germany","Theta",0.0258617051046205,0.0048573833858766,0.00558174835501933,0.012115142310577
"Germany","NNAR",0.0158496318764795,0.0116580551545898,0.0228507292281095,0.0547498547124282
"Germany","ARFIMA",0.0264002253028549,0.0693611087917574,0.0823832221772867,0.10218496267129
"Germany","GP",0,0.0127207780473352,0.0127610814566893,0.0290012867743866
"Germany","GAM",0.0165500271695738,0.0123811396466262,0.0117060529889025,0.0192434317242238
"Ireland","ARIMA",0.0222175589937882,0.0294639400473337,0.102016975277218,0.253657941256754
"Ireland","ETS",0.0225408971677483,0.0387092188814513,0.13186562109938,0.32625296810933
"Ireland","Theta",0.041206233383565,0.0295581547984756,0.10892238903276,0.274820592339577
"Ireland","NNAR",0.0173848051486799,0.0325294332787713,0.115306459839987,0.302923610585013
"Ireland","ARFIMA",0.178325634640039,0.135856818361393,0.235476409457829,0.433509414641948
"Ireland","GP",0.000000000000000392621557666737,0.0599209202332058,0.0973449115933063,0.231492292492732
"Ireland","GAM",0.0206616797766541,0.0936147744987483,0.197754200370576,0.424730584139265
"Italy","ARIMA",0.0145163181423871,0.0439619672046694,0.0369432415884193,0.0452906650530838
"Italy","ETS",0.0140593669750285,0.0591780877186359,0.0595669527205467,0.0470075453112184
"Italy","Theta",0.0270446550167833,0.0659063526890474,0.0695705783829059,0.0650302955999352
"Italy","NNAR",0.0177463379642689,0.0590940812215013,0.0581188158244895,0.0472772773326472
"Italy","ARFIMA",0.0352178911072489,0.0559485904024773,0.0536977818594593,0.045598802941132
"Italy","GP",0.0000000000000000347478468800888,0.144156545001489,0.180119376224488,0.233611658773658
"Italy","GAM",0.0137423998459419,0.00968098070179709,0.0211765036297232,0.103522575901596
"Luxembourg","ARIMA",0.0264948557607958,0.0178293996083874,0.0250881829155508,0.0763325139056516
"Luxembourg","ETS",0.0245501865035263,0.0170814480981875,0.0180869213664267,0.0441245697514232
"Luxembourg","Theta",0.0322799160359176,0.0182783521885889,0.0198650370268969,0.048269882942445
"Luxembourg","NNAR",0.0240156203301539,0.0108399839315367,0.0115397566389217,0.0141450064043818
"Luxembourg","ARFIMA",0.0317265195440676,0.0142412021092139,0.0216519635252681,0.030220728530402
"Luxembourg","GP",0.000000000000000144590777911263,0.033288544847397,0.0497061705042074,0.117832266823554
"Luxembourg","GAM",0.0247440403551936,0.0178671678474121,0.0162340133093931,0.0150692448934947
"Netherlands","ARIMA",0.0143325251306207,0.0353034950867798,0.034735780257781,0.0284414728265179
"Netherlands","ETS",0.0147567752956065,0.0387508718888893,0.0383683911419315,0.0323947376271059
"Netherlands","Theta",0.0289348411893016,0.0254410863456651,0.0187991727082522,0.0275271766865195
"Netherlands","NNAR",0.0106369707358893,0.049116448688068,0.0313425443351346,0.0359338976825888
"Netherlands","ARFIMA",0.0244923337954526,0.0394612623776656,0.0371207123936775,0.0315577783855637
"Netherlands","GP",0.0000000000000000171725771697723,0.0547546763586059,0.0530208190910716,0.0434065732045971
"Netherlands","GAM",0.0139790769857864,0.028546719735912,0.020868629267185,0.0302536985299123
"Portugal","ARIMA",0.0211693347234908,0.0458379791011213,0.0450561668890043,0.0331268719573852
"Portugal","ETS",0.02399423560335,0.0741802001268353,0.076051787381897,0.071474508986545
"Portugal","Theta",0.0429314951135903,0.0545774015728033,0.0473109690633525,0.0374827252917617
"Portugal","NNAR",0.0222086233745894,0.0421593147418017,0.0307108278942461,0.058642837146749
"Portugal","ARFIMA",0.158749513563705,0.0416189538404847,0.0725684203063692,0.170734826999135
"Portugal","GP",0.0000000000000000432260292263048,0.100251707278857,0.118262172084645,0.132755738648727
"Portugal","GAM",0.0237561382154855,0.0378010166292077,0.0278658987263193,0.0770312425152602
"Spain","ARIMA",0.0137830990146043,0.0369347827872891,0.0253834683266469,0.0310725187471851
"Spain","ETS",0.0151229154381485,0.0161348844647595,0.0421542579160804,0.124356687066349
"Spain","Theta",0.0303744175933625,0.0475422437249329,0.0326093114400087,0.0356126321401551
"Spain","NNAR",0.0130869515964799,0.0395280983699712,0.0286762167262043,0.0517848703810068
