"Country","Model","Train_MAPE","Horizon_1_3_MAPE","Horizon_1_5_MAPE","Horizon_Full_MAPE"
"Austria","ARIMA",0.0447545856091786,0.0635800733254113,0.070105427629994,0.141154624308821
"Austria","ETS",0.0432269167355821,0.100258116916807,0.122465647632855,0.267190433904282
"Austria","Theta",0.0450661871305618,0.0772675295567944,0.0888244352453404,0.183586052455992
"Austria","NNAR",0.0404482041015612,0.0710544302631429,0.0834393280865501,0.174768486629327
"Austria","ARFIMA",0.045469661336798,0.0562940515048014,0.0593661909212554,0.115788636363512
"Austria","GP",0.0000000000000000392457798493483,0.148982925222283,0.184435392723167,0.335663771921432
"Austria","GAM",0.0328375832741076,0.0123866970411207,0.0315461720063011,0.0935787935697501
"Belgium","ARIMA",0.0394617975987266,0.0984516445363331,0.121329011723529,0.259046571595046
"Belgium","ETS",0.0398481864039403,0.0565473324229393,0.0626123101078505,0.142851074761446
"Belgium","Theta",0.0397973840968786,0.0557662592868315,0.0614373602772834,0.139803593809147
"Belgium","NNAR",0.0118357240492705,0.22042749508652,0.272857298353002,0.308154422330449
"Belgium","ARFIMA",0.040529376536055,0.099914158827806,0.12770888802593,0.283736734255643
"Belgium","GP",0.0000000000000000888023999331487,0.138216176900834,0.185539312059059,0.337613288579321
"Belgium","GAM",0.0360843477277452,0.0359268719026577,0.0354808529627493,0.0897261436752125
"Denmark","ARIMA",0.0671228203212304,0.194732404109208,0.279873184554811,0.612571125369694
"Denmark","ETS",0.0620525080483244,0.160172757910409,0.214369207770375,0.439321595350545
"Denmark","Theta",0.0675042670033128,0.145490725070593,0.20001822061553,0.42692209718548
"Denmark","NNAR",0.0389524333294098,0.309053255922454,0.454250315511333,0.918682299138964
"Denmark","ARFIMA",0.0682011687059184,0.219734076901689,0.316187496286914,0.688019303051434
"Denmark","GP",0.0000000000000000711139190290197,0.279058348580055,0.409727338347824,0.810823323017385
"Denmark","GAM",0.051642995099519,0.142447288776306,0.160075959436147,0.194965400992551
"Finland","ARIMA",0.0763981829675339,0.141587687500861,0.190675441323242,0.416487855734209
"Finland","ETS",0.0733300609846984,0.183198240768625,0.246092457691885,0.545140638821155
"Finland","Theta",0.0767967826895418,0.166357362220216,0.224712940126534,0.49979613139154
"Finland","NNAR",0.0548237347727248,0.181866780918892,0.247744953426408,0.522628159556311
"Finlad","ARFIMA",0.0815372058601102,0.136163130499521,0.182491269593842,0.395426397295802
"Finland","GP",0.0000000000000000921778782181903,0.307860706578605,0.425987660649992,0.876467074855606
"Finland","GAM",0.055847597017648,0.127650125543884,0.14465388662104,0.197398814719616
"France","ARIMA",0.0288141834954488,0.0324974787217519,0.0429432724439573,0.087253206025754
"France","ETS",0.0284757192982427,0.0333500094540851,0.0241402280678265,0.0732475600389375
"France","Theta",0.0341885934895201,0.0350526825514275,0.0460343370044311,0.130140061323614
"France","NNAR",0.0405061946488897,0.0355467689839095,0.034717359646583,0.0666138644013344
"France","ARFIMA",0.0342002163267502,0.0389258377031929,0.0655422272876987,0.223546851414433
"France","GP",0.000000000000000179707390479101,0.0371860743776739,0.0576112837513037,0.172316325323423
"France","GAM",0.0212381903234751,0.0277292906289775,0.0407117518951291,0.101753308075495
"Germany","ARIMA",0.0324334066728145,0.0204955942983501,0.0222223812844798,0.159248784854147
"Germany","ETS",0.0324593925690369,0.0204953529724975,0.0222225527088283,0.159249441752491
"Germany","Theta",0.032488016529904,0.021513176412857,0.0174507161065672,0.0990228626017105
"Germany","NNAR",0.0262488337993036,0.0191430013246053,0.0302947876752985,0.180820633328219
"Germany","ARFIMA",0.0331986869797374,0.0233549342783054,0.0495287022267099,0.266482395285705
"Germany","GP",0.000000000000000126528137769111,0.0201175097542879,0.0196543037844501,0.0573862788481513
"Germany","GAM",0.0329578347116287,0.0787065188105344,0.0896158831686624,0.0695471643940216
"Ireland","ARIMA",0.0367836058771223,0.100282429853777,0.172425982628449,0.388871293544552
"Ireland","ETS",0.0373936978760912,0.0753588489290122,0.13722607410793,0.298465612072375
"Ireland","Theta",0.0417253351322401,0.042414702676073,0.0360103781043639,0.170058881170849
"Ireland","NNAR",0.0328002570109859,0.0856668692088463,0.0920372465902839,0.127894702047293
"Ireland","ARFIMA",0.0400642414689175,0.0788350742938644,0.133373162511244,0.182860552634218
"Ireland","GP",0.000000000000000180589414184211,0.114377491694346,0.178780205440337,0.540357972939696
"Ireland","GAM",0.0282889861187756,0.124693426522177,0.213732094836429,0.518302520355486
"Italy","ARIMA",0.0273757548718305,0.0805102676824574,0.0652187336106639,0.064108170127633
"Italy","ETS",0.0258895241387951,0.148157236454455,0.167095373350047,0.251129600130451
"Italy","Theta",0.0394764502950529,0.159170296682949,0.184035713319824,0.296571979363119
"Italy","NNAR",0.0213633220225587,0.144666273032667,0.157873820331023,0.21473739364877
"Italy","ARFIMA",0.0322889991590034,0.0824022092113704,0.0709546916282498,0.0533573321864606
"Italy","GP",0.000000000000000325690231497533,0.198321632468749,0.275865078308368,0.557880299899084
"Italy","GAM",0.0222360123486537,0.0387112641983299,0.0424485810974987,0.16922484637949
"Luxembourg","ARIMA",0.0575188319810662,0.129592176353155,0.214186716921582,0.506404666467584
"Luxembourg","ETS",0.0576032873753955,0.129595424518345,0.214190208340087,0.506408998164724
"Luxembourg","Theta",0.0579702684382883,0.109944591303556,0.181850229016006,0.406865455470545
"Luxembourg","NNAR",0.018511356637474,0.0377122137109686,0.134006902790475,0.678468371715948
"Luxembourg","ARFIMA",0.0549566262432212,0.179469617664057,0.303508184620543,0.757868239353095
"Luxembourg","GP",0.0000000000000000421190187663519,0.0373620498863817,0.0718653067204534,0.18524899642974
"Luxembourg","GAM",0.0616765199820736,0.0752603181520336,0.117286987921369,0.182250917195573
"Netherlands","ARIMA",0.042135412460347,0.0490286587085486,0.048518965014678,0.205305567758093
"Netherlands","ETS",0.0407661114244461,0.0534991353668843,0.0506004040414743,0.195167968352965
"Netherlands","Theta",0.0420882873479253,0.0550665257218118,0.0569965904915256,0.227874215765368
"Netherlands","NNAR",0.0351658221751068,0.0963711389363699,0.101932390774552,0.283165063863893
"Netherlands","ARFIMA",0.0424530555398475,0.0501759814937382,0.0509304437044569,0.214462207994537
"Netherlands","GP",0.00000000000000018707341881816,0.0913126537373987,0.0999638490411126,0.32629195321604
"Netherlands","GAM",0.0351602619283462,0.079068528027148,0.0755318466691938,0.220543632686192
"Portugal","ARIMA",0.0444346787359601,0.0908317649005854,0.0797436150412846,0.263546783663155
"Portugal","ETS",0.0442940246121547,0.0127239887707622,0.0664629747024392,0.131701981590835
"Portugal","Theta",0.0544710357274444,0.082701630345083,0.0680172273055025,0.233746949391439
"Portugal","NNAR",0.0304875957436845,0.111199452475614,0.102948676681853,0.295847207576504
"Portugal","ARFIMA",0.0519310980504462,0.0674855674631956,0.0473368702569056,0.14253113865145
"Portugal","GP",0.000000000000000156810386890526,0.144747922798143,0.19275035391202,0.599328490659701
"Portugal","GAM",0.0411747372088506,0.0726504396143126,0.153550626053699,0.367045977965298
"Spain","ARIMA",0.04031533187647,0.0298927667661745,0.0849287259658721,0.248615400712448
"Spain","ETS",0.0395348702866562,0.0264702217658048,0.0731386803104294,0.20644348665647
"Spain","Theta",0.0503229131746319,0.10828447634752,0.108968675533071,0.246891266878301
"Spain","NNAR",0.0310407610555778,0.11391102712627,0.12698056899273,0.38216049343899
"Spain","ARFIMA",0.044740530439965,0.0213080658573818,0.0512456037365751,0.066397890339005
"Spain","GP",0.000000000000000235094232786229,0.221579596987129,0.304721864254236,0.645113326836084
"Spain","GAM",0.0393846165509105,0.0929694790503666,0.17951649979544,0.487640987069567
"Sweden","ARIMA",0.0496561406923187,0.108673410815781,0.137295275690125,0.292483138381964
"Sweden","ETS",0.0497261545023126,0.109312025622213,0.137950377179217,0.293227630728568
"Sweden","Theta",0.0496946928782105,0.0940594639288436,0.113487942122905,0.222899919434844
"Sweden","NNAR",0.0435862127252364,0.127917571444486,0.142834709243277,0.271120107146802
"Sweden","ARFIMA",0.051162161850115,0.149461674939054,0.195760904664029,0.441738887877858
