"Country","Model","Train_MAPE","Horizon_1_3_MAPE","Horizon_1_5_MAPE","Horizon_Full_MAPE"
"France","GAM",0.0348134650555606,0.0989009030397268,0.116632712518637,0.166830018916849
"Germany","ARIMA",0.0445534830663404,0.0282233279754733,0.040121533188763,0.0919755229464086
"Germany","ETS",0.0449784245685796,0.0253353826624966,0.0345697836382828,0.0778521426350486
"Germany","Theta",0.0506501280996014,0.0170218099607396,0.0185006332810394,0.0387411169829235
"Germany","NNAR",0.0515460292493487,0.0406078463116431,0.0449125750166381,0.0576191410222606
"Germany","ARFIMA",0.0517343373403776,0.00888420676524698,0.00958491482799781,0.0309645462759128
"Germany","GP",0.000000000000000105759578229734,0.0268147459737478,0.0221212209871912,0.0310446631181718
"Germany","GAM",0.0399852959713199,0.0203394679430477,0.0259752020447476,0.0686743172660398
"Ireland","ARIMA",0.0442968110500943,0.0229062341538653,0.0645871679061045,0.10207933990449
"Ireland","ETS",0.0481182963477608,0.0128537415683898,0.048670170558531,0.0751829670342847
"Ireland","Theta",0.0482904128159547,0.021284355099741,0.0695503288141748,0.130598970418318
"Ireland","NNAR",0.0330278547629827,0.218902643865444,0.269661820695445,0.316549858952499
"Ireland","ARFIMA",0.0491837815502424,0.0588922999762423,0.121730280905334,0.236648533132
"Ireland","GP",0.0000000000000000368183185510812,0.0556042526727383,0.094522414663957,0.126532907895086
"Ireland","GAM",0.0398538696970611,0.113306297897272,0.10610540796851,0.208662592503888
"Italy","ARIMA",0.0521739885377009,0.0600223295068918,0.0692530355508029,0.123642848085977
"Italy","ETS",0.0522821796966013,0.0602910731834003,0.0695191401285786,0.123893402381396
"Italy","Theta",0.0521509037774696,0.052389681793156,0.0579403185926429,0.0994017897204467
"Italy","NNAR",0.0214291575353288,0.0562201747613129,0.0945373277768406,0.14933664264261
"Italy","ARFIMA",0.0540933891028903,0.0831193908765347,0.102675819817807,0.186008160939315
"Italy","GP",0.00000000000000000980855965374526,0.0385765434669942,0.0515490204349222,0.0910381497424
"Italy","GAM",0.0383893897211919,0.0772829743333072,0.0799130117860861,0.11040551151111
"Luxembourg","ARIMA",0.0485972421902934,0.0197199647573178,0.0394665938878081,0.07651915144416
"Luxembourg","ETS",0.0483768533771514,0.0406293252420075,0.0702924872999064,0.142307285167056
"Luxembourg","Theta",0.0482802028408149,0.0293332873062853,0.0540292803925898,0.108066229280204
"Luxembourg","NNAR",0.0459781020789303,0.0787432334012134,0.110899325975074,0.183302828926371
"Luxembourg","ARFIMA",0.0452339311099783,0.0609039745667121,0.100789368382103,0.204867654766581
"Luxembourg","GP",0.0000000000000000570631212234143,0.0615440962191644,0.0845639085858911,0.126120670212082
"Luxembourg","GAM",0.0396601077124556,0.0278832164410946,0.0457295727738249,0.0754616778413124
"Netherlands","ARIMA",0.0434548073463193,0.0454792606753066,0.0448518213993202,0.04927786141659
"Netherlands","ETS",0.0449232809599591,0.0654136189600585,0.0744197551367751,0.109847634145562
"Netherlands","Theta",0.0448507341592073,0.0580011795704689,0.0634239842240532,0.0854746134266368
"Netherlands","NNAR",0.0251231372461761,0.123949319013988,0.140536700226475,0.167896633367099
"Netherlands","ARFIMA",0.046753587368137,0.0843165638794051,0.101720437549769,0.164461694781488
"Netherlands","GP",0,0.119716159620082,0.125813917230466,0.136046685045964
"Netherlands","GAM",0.0397497854100383,0.101465024071341,0.0988473198816087,0.0907673404114322
"Portugal","ARIMA",0.0650271080593906,0.120567248600049,0.132647134426912,0.182594247801154
"Portugal","ETS",0.0650117167536814,0.120578453846482,0.132658185758111,0.182604662733819
"Portugal","Theta",0.0650117167536814,0.112629965502895,0.120904186358524,0.157288274938616
"Portugal","NNAR",0.0150656358816812,0.107466637784789,0.127645084502194,0.120009120430976
"Portugal","ARFIMA",0.0613994009413635,0.166330434413006,0.1953936998687,0.281308814782757
"Portugal","GP",0.0000000000000000348502437704209,0.116075423248794,0.142074068223537,0.18334763342523
"Portugal","GAM",0.0679328069548361,0.126687675003271,0.116242771209868,0.0988952491674066
"Spain","ARIMA",0.0445536684499757,0.0728928394028256,0.0843534057243574,0.123619765959858
"Spain","ETS",0.0508851664099908,0.0930713195737633,0.104282446758057,0.142694174967108
"Spain","Theta",0.0508170313609376,0.0807085106706983,0.0859788403115741,0.106095498270928
"Spain","NNAR",0.0468903083068748,0.129126117517366,0.15884635006346,0.217162011182624
"Spain","ARFIMA",0.0465060930392306,0.0928669422029082,0.114964394636535,0.1887886125989
"Spain","GP",0.0000000000000000651263277207347,0.0821488677524642,0.0903676913958038,0.0987504355027147
"Spain","GAM",0.0391612105653518,0.0597129101266751,0.0416550816966371,0.0949830501980238
"Sweden","ARIMA",0.0457892155131453,0.0622323212539891,0.0767132221216244,0.0724348600678972
"Sweden","ETS",0.043964218431318,0.0402005024806269,0.0435865018598576,0.0686868165212005
"Sweden","Theta",0.0440348687363713,0.0533260538100464,0.0633219281590095,0.0658927217764179
"Sweden","NNAR",0.0464175508882953,0.0477029591352988,0.0521685571310183,0.0693816167834618
"Sweden","ARFIMA",0.0449195064001192,0.0327159459921797,0.0313024191152662,0.0800460825016748
"Sweden","GP",0.0000000000000000221188366888142,0.0853116840635765,0.100527767395549,0.0856736198575616
"Sweden","GAM",0.048314264206206,0.0558427416058224,0.0602067518228591,0.0704229536250905
