"Country","Model","Train_MAPE","Horizon_1_3_MAPE","Horizon_1_5_MAPE","Horizon_Full_MAPE"
"Germany","ARIMA",0.0582733908939357,0.147681838585767,0.144586680817747,0.14249459444779
"Germany","ETS",0.0472046432835619,0.0511888051504811,0.0383110812528462,0.0343636800452328
"Germany","Theta",0.0547154450722828,0.0924915469093349,0.0850112594519074,0.071657484969376
"Germany","NNAR",0.0337701496707401,0.0921439041595333,0.0891985254185743,0.087207678043365
"Germany","ARFIMA",0.0501686585645546,0.169566326983816,0.169579546333825,0.171034796154452
"Germany","GP",0,0.0610579524826372,0.0491284664243995,0.0357125063160935
"Germany","GAM",0.0458584311833998,0.0610579416342403,0.0491284921370276,0.0357124748844774
"Ireland","ARIMA",0.0365175927574648,0.0691685424386905,0.0639144606520601,0.102463034061618
"Ireland","ETS",0.0364933683420163,0.0710399647345976,0.0657766864504931,0.104392733468645
"Ireland","Theta",0.0364033117145457,0.0810378082967208,0.0800137884152818,0.131036637147184
"Ireland","NNAR",0.0250889609185979,0.0734453192227206,0.0682877277486748,0.107090042817678
"Ireland","ARFIMA",0.0370696375149467,0.0963696125326297,0.101974300794845,0.163374889035803
"Ireland","GP",0.0000000000000000244500056312552,0.167726473846857,0.208631037672204,0.316760205226939
"Ireland","GAM",0.0183159004905023,0.102159339570326,0.170515616223689,0.334223135465871
"Italy","ARIMA",0.0374947790622029,0.0923897916372246,0.077172040806079,0.0918178803603403
"Italy","ETS",0.0373236373456965,0.0882912568058163,0.0732311859590096,0.0878937874674293
"Italy","Theta",0.0373212368627217,0.103287905533881,0.0935964430843089,0.123187159160238
"Italy","NNAR",0.0110687515400875,0.102803198530971,0.0795670255046796,0.0981371208577727
"Italy","ARFIMA",0.0398729006089236,0.0818539919410047,0.0619103881460239,0.070459925918619
"Italy","GP",0,0.138729941008627,0.136690883799342,0.183740295807543
"Italy","GAM",0.0239982958713681,0.0881511616980423,0.0721426971841227,0.0847318024221333
"Luxembourg","ARIMA",0.0503886563255202,0.0437398709105117,0.053036087635429,0.153203971606125
"Luxembourg","ETS",0.0499662715207927,0.0445604797611105,0.0538640053547739,0.154110643289387
"Luxembourg","Theta",0.0500301703962321,0.0348063260934972,0.0352827581566108,0.0734531014495634
"Luxembourg","NNAR",0.0054758959012734,0.0766460185225243,0.0631581776488858,0.155560892659681
"Luxembourg","ARFIMA",0.0551738153863808,0.105464785034664,0.143684166693475,0.316435147848145
"Luxembourg","GP",0,0.0591656881991829,0.0687540591263915,0.0584948034906777
"Luxembourg","GAM",0.0421299617279553,0.0568302916832861,0.0660451544616908,0.0569746394352917
"Netherlands","ARIMA",0.0628635732338217,0.213455484793207,0.215621594859097,0.279581379861347
"Netherlands","ETS",0.0548090666812901,0.191293521613491,0.193420070894396,0.256211725365312
"Netherlands","Theta",0.054934067061146,0.173283200075426,0.171018557039214,0.22045292592893
"Netherlands","NNAR",0.0384955590333466,0.20026751714748,0.196595226452642,0.254754405641616
"Netherlands","ARFIMA",0.049844683595902,0.225394102532318,0.231022917883818,0.301713478077351
"Netherlands","GP",0,0.139381994533538,0.132697792747137,0.167937286595538
"Netherlands","GAM",0.0418686324232259,0.139383938573382,0.132700094431151,0.167940698901051
"Portugal","ARIMA",0.0200284247254766,0.118535003553767,0.155403323871165,0.245788456197729
"Portugal","ETS",0.0197078010793267,0.117146274796013,0.15334768297964,0.242146110246639
"Portugal","Theta",0.0231314058482479,0.0541553909765628,0.0601479409231394,0.0770742493401871
"Portugal","NNAR",0.00889498991837915,0.047030419133703,0.0418668564366781,0.0423230340548926
"Portugal","ARFIMA",0.0192850741965734,0.0843592181382859,0.091703405722398,0.0836016788329291
"Portugal","GP",0.000000000000000162563573809681,0.0885136870519509,0.0858298260644628,0.0617157463408261
"Portugal","GAM",0.00923198094033869,0.16007494654123,0.209743928142259,0.330542703562619
"Spain","ARIMA",0.0289363177474787,0.0227083079712143,0.0234577980521768,0.0418256581666249
"Spain","ETS",0.0260506724965352,0.032298467178871,0.0605802722884908,0.11642101775919
"Spain","Theta",0.0288965668952374,0.0285490892269024,0.0354624475486761,0.082238653844803
"Spain","NNAR",0.0132252282010773,0.0400707645830989,0.0676227941631066,0.104166069746189
"Spain","ARFIMA",0.0308625014782663,0.0212101741457303,0.0227823187891328,0.0344142118168702
"Spain","GP",0.00000000000000000688130330883233,0.0750480133540842,0.119478224581994,0.223147424538282
"Spain","GAM",0.0142967389520955,0.0311828959271883,0.0534760517572758,0.0931674867341819
"Sweden","ARIMA",0.0415293592518399,0.0576514912847065,0.061790288478694,0.10304688085009
"Sweden","ETS",0.0415161249911336,0.0696344844279285,0.073820173418321,0.115544195247882
"Sweden","Theta",0.0415179953288328,0.0644562908280132,0.0663182355419769,0.101594788461543
"Sweden","NNAR",0.0377863748477419,0.0833654641439026,0.0888041817013038,0.132136694603334
"Sweden","ARFIMA",0.0406587368751637,0.0880615850657295,0.0984424088320146,0.148480640205423
"Sweden","GP",0,0.0419540694740868,0.0413446520797606,0.0695222504404383
"Sweden","GAM",0.026479656753474,0.0995206912760147,0.108028704441704,0.162320642660201
