"Country","Model","Train_MAPE","Horizon_1_3_MAPE","Horizon_1_5_MAPE","Horizon_Full_MAPE"
"Portugal","ARFIMA",0.0579860597525319,0.329639998096924,0.307276182199596,0.231978340531276
"Portugal","GP",0.000000000000000294268597493211,0.545817603607527,0.603031016658346,0.791546356960417
"Portugal","GAM",0.0430877232377977,0.184071220661478,0.1475359451043,0.364037382021629
"Spain","ARIMA",0.0447473966335676,0.0769579581312316,0.053130835548158,0.0948328906987814
"Spain","ETS",0.043562444506921,0.113116971776418,0.112281743026618,0.105037305984131
"Spain","Theta",0.0488828422165783,0.106493846671949,0.119854056781046,0.238499431453292
"Spain","NNAR",0.032362344435548,0.0786483504168316,0.100094108546042,0.185491823777934
"Spain","ARFIMA",0.047838521468421,0.0749861021848674,0.0588834078446814,0.137093938458389
"Spain","GP",0.000000000000000159087244117874,0.240887053434447,0.346047180878312,0.648442579597342
"Spain","GAM",0.0383729327199269,0.252435638751913,0.41431699297622,1.07908443982174
"Sweden","ARIMA",0.04660721009237,0.0258524475538561,0.0364509599966145,0.0269309523551877
"Sweden","ETS",0.0448046141833917,0.0111653530424258,0.021438826024305,0.0139491311416664
"Sweden","Theta",0.0448221194454771,0.0143911325998118,0.0273495245345395,0.027540443090105
"Sweden","NNAR",0.038310983362263,0.0352394932454601,0.0225336269638073,0.0322777872996654
"Sweden","ARFIMA",0.045015082358277,0.0117373821656768,0.0125617020253721,0.0567165165302172
"Sweden","GP",0.0000000000000000579211256515386,0.00959474340989585,0.012129697896471,0.0140628415131498
"Sweden","GAM",0.0334204096122337,0.0102188629662641,0.0206728660355396,0.0242141115873376
