"Country","Model","Train_MAPE","Horizon_1_3_MAPE","Horizon_1_5_MAPE","Horizon_Full_MAPE"
"Germany","ETS",0.00977696746903151,0.00393692195915527,0.00951882155629415,0.0246677574336287
"Germany","Theta",0.00977696055504113,0.00390922948298868,0.00396499954564712,0.00485041125916029
"Germany","NNAR",0.00367595425004081,0.00903749783486095,0.00727833979251516,0.0113269128900061
"Germany","ARFIMA",0.0109125000803262,0.0146909066793791,0.0243082760228034,0.0530375625063076
"Germany","GP",0.0000000000000000232733939410637,0.0272140956545176,0.0400035707951938,0.0736908433932682
"Germany","GAM",0.0183171930525641,0.0295268841179315,0.0279599188449228,0.0287877765922816
"Ireland","ARIMA",0.00254736501998509,0.000699339437517341,0.00324007594012161,0.0346740762401562
"Ireland","ETS",0.00303361967894943,0.000698905699107474,0.00335257325874598,0.0350556645253603
"Ireland","Theta",0.0100836813341559,0.0021912384991985,0.00646953219425808,0.0429181920218219
"Ireland","NNAR",0.0017514473855961,0.00935619300750585,0.0176806640499367,0.066572322216945
"Ireland","ARFIMA",0.0393610113213384,0.0815335923893919,0.101142989281446,0.171583636639496
"Ireland","GP",0.000000000000000190153192326583,0.00281915250659581,0.00700873890019712,0.0519567585010211
"Ireland","GAM",0.00354422817083044,0.0452564643186192,0.0559591082959008,0.0729782390488971
"Italy","ARIMA",0.00083448944672872,0.0036831321890538,0.0080603003967185,0.0335921559664694
"Italy","ETS",0.000773761238002316,0.00295067745017132,0.00656036090854154,0.0267072317098623
"Italy","Theta",0.00411649629744568,0.00245754026422039,0.0021552249096424,0.0130929349186828
"Italy","NNAR",0.000496050102493058,0.00164754387470169,0.00331102696759092,0.0141946240156113
"Italy","ARFIMA",0.012485074901064,0.0274427792061132,0.0310839962679906,0.0316682143284742
"Italy","GP",0.000000000000000129969988777038,0.00136512679003553,0.00336827935089177,0.0172463664378484
"Italy","GAM",0.00117515655071093,0.0128238092099268,0.0200909360352895,0.0574467053416786
"Luxembourg","ARIMA",0.0023192177705436,0.0117088578272942,0.017478139128875,0.0342311560062051
"Luxembourg","ETS",0.00237568889213946,0.0127099728135372,0.019528447716057,0.043487523052975
"Luxembourg","Theta",0.0102343932580826,0.040600509656546,0.0595354713706665,0.122450608573909
"Luxembourg","NNAR",0.00292224651926321,0.0126053622886273,0.0220766148736615,0.0740482775945715
"Luxembourg","ARFIMA",0.0346051381716991,0.122648977454671,0.154654434021874,0.244907211250824
"Luxembourg","GP",0.00000000000000044429874767253,0.0198248191857093,0.0352068922230507,0.109641732425905
"Luxembourg","GAM",0.00238295573403294,0.0140325787427612,0.0205215532142832,0.0397944997625187
"Netherlands","ARIMA",0.00101308870513384,0.00197932244047875,0.00283090511770909,0.00412309421432552
"Netherlands","ETS",0.00106312862888744,0.00171431794350801,0.00213891055051334,0.00699700185068704
"Netherlands","Theta",0.00841601952819543,0.00148679533451707,0.00234092366807191,0.0129806963821981
"Netherlands","NNAR",0.000984452090920674,0.000199499062009488,0.00167084764665024,0.0205641812138585
"Netherlands","ARFIMA",0.0293275136175639,0.0427990720734808,0.0529187538423443,0.0886152920759507
"Netherlands","GP",0.0000000000000000622779230349034,0.0057693282836372,0.00853671529691653,0.0131333607352831
"Netherlands","GAM",0.00144909909092213,0.00338274696028359,0.00405653680702511,0.0139900578192052
"Portugal","ARIMA",0.00342695606681422,0.00664595459199483,0.0112923704095067,0.0143144245426259
"Portugal","ETS",0.00386025633081871,0.00692039918884216,0.011650537982585,0.0147392534617365
"Portugal","Theta",0.00584536276497259,0.0105537439106622,0.017167830943262,0.0269116026542486
"Portugal","NNAR",0.00715508608336593,0.00568320989995833,0.00962743655663691,0.0114577319010616
"Portugal","ARFIMA",0.00378739084670279,0.0049778847090059,0.0082465725227936,0.00994325754120422
"Portugal","GP",0.000000000000000016300121120087,0.0156356088061307,0.0270625043980308,0.0506178221332492
"Portugal","GAM",0.00570459081642988,0.0153500050152016,0.02250289555389,0.0343098146897039
"Spain","ARIMA",0.00172731255807466,0.00856206758025674,0.0160365824703197,0.0289560417882884
"Spain","ETS",0.00173944003144068,0.00757374710685396,0.0136542655428048,0.0184322772959251
"Spain","Theta",0.00911172751106331,0.00599479104975934,0.0111388133905921,0.0129051794160048
"Spain","NNAR",0.00104537647340155,0.00358294179073326,0.00588803452726837,0.0106600788172602
"Spain","ARFIMA",0.0323756311087335,0.0571565750551149,0.0652374432032464,0.0972630392552461
"Spain","GP",0.000000000000000153720263809644,0.00138911810180015,0.00128427137334085,0.00180836782363925
"Spain","GAM",0.00276086745366474,0.0436794473306754,0.0612822191750634,0.110230474905397
"Sweden","ARIMA",0.00110562486294768,0.00322334460336693,0.00809765331615504,0.0311662224786441
"Sweden","ETS",0.00129628723460252,0.000757050566690251,0.0023537793947382,0.0125323836812119
"Sweden","Theta",0.00443457975017551,0.0117291517998645,0.01964448595494,0.0520850688376629
"Sweden","NNAR",0.00226676190986686,0.00447411019429116,0.00916835704936843,0.0325427447317107
"Sweden","ARFIMA",0.0164384795904352,0.0479573567231531,0.0625127856272447,0.110949278268813
"Sweden","GP",0.0000000000000000189384833732604,0.00967323059516841,0.0195291588414439,0.0506840168955833
"Sweden","GAM",0.00157502720160083,0.00241415546589043,0.00188633866738739,0.00801205239437158
