"Country","Model","Train_MAPE","Horizon_1_3_MAPE","Horizon_1_5_MAPE","Horizon_Full_MAPE"
"Denmark","GAM",0.0044922487403345,0.0180534417057648,0.0174952453791836,0.0151426025342905
"Finland","ARIMA",0.0020844284193452,0.00173227241918718,0.00487234460055468,0.0446079635212805
"Finland","ETS",0.00251226183658825,0.00946591980548431,0.0114498897526462,0.020161521343801
"Finland","Theta",0.00760020159838121,0.0518518731845027,0.0732318257979313,0.125926681208741
"Finland","NNAR",0.00110625575969506,0.0743888110733853,0.0604952240831017,0.163320144593769
"Finlad","ARFIMA",0.0170993679271001,0.0724920575677547,0.0949758363702956,0.147604020791882
"Finland","GP",0.00000000000000144301909582602,0.00541403756337711,0.0241722367948293,0.124536136872785
"Finland","GAM",0.00401555217651778,0.0445404450209713,0.0582031039170703,0.0820748167334877
"France","ARIMA",0.00183916049020821,0.000812469416203994,0.000982442026494524,0.0187694744089116
"France","ETS",0.00221551329518097,0.00921190090596802,0.0120012650150627,0.0108905635432241
"France","Theta",0.00506656303525263,0.036331637366731,0.0519022544543145,0.0936218867828423
"France","NNAR",0.00118926906047786,0.0304328072263342,0.0345635440402754,0.067391099711448
"France","ARFIMA",0.0169224280034641,0.040360468151323,0.0543509558829913,0.0889569213351248
"France","GP",0.000000000000000346267901279958,0.0237052704153388,0.0448712567450956,0.127647847796546
"France","GAM",0.00374321378227797,0.028812724504305,0.0379813345170304,0.0553023995806913
"Germany","ARIMA",0.00284047803954568,0.0223616654915482,0.0396467674320991,0.111405277538936
"Germany","ETS",0.00350653637564908,0.0118064491522685,0.0227291507318299,0.0831250379011798
"Germany","Theta",0.0126030997552349,0.00276429459842807,0.00889392251386304,0.0565744035290297
"Germany","NNAR",0.00177051840287198,0.0283897227682153,0.0543923615234729,0.139166468724392
"Germany","ARFIMA",0.00247443017850512,0.0154367993332905,0.0296871607769104,0.0936657932217404
"Germany","GP",0.00000000000000111273530420399,0.0249343393603221,0.0477533233889577,0.137351349496277
"Germany","GAM",0.00840714944285764,0.0424782654538131,0.0471417790815219,0.0392646806415657
"Ireland","ARIMA",0.00160296893745958,0.0334429894229018,0.0711867566374602,0.275986530508862
"Ireland","ETS",0.00321660964656047,0.0149949575051308,0.0303966753706881,0.119266177820493
"Ireland","Theta",0.011829351801097,0.0499275307603123,0.0657835980559566,0.102735716776994
"Ireland","NNAR",0.00201035790754553,0.0092526333209746,0.0160265314775337,0.0219621805212979
"Ireland","ARFIMA",0.0472422302533438,0.00338447542453584,0.00476443231199278,0.0221755392881299
"Ireland","GP",0.00000000000000123276906656396,0.0191824285406315,0.0541713103914417,0.17671843391336
"Ireland","GAM",0.00499231925303348,0.0399232873693553,0.0392444811939927,0.0287713539967806
"Italy","ARIMA",0.00328917769954114,0.00360821203292353,0.00393453826655775,0.0152887502438988
"Italy","ETS",0.00384082006642822,0.00685196503322317,0.00794738615670589,0.0118579459713311
"Italy","Theta",0.0101971423402322,0.0263502069412453,0.0368396865162271,0.0606640461282489
"Italy","NNAR",0.00232489452198499,0.00759049982867875,0.0102733439295709,0.0149049258494844
"Italy","ARFIMA",0.00299229212936175,0.0105249873240536,0.0176172038238768,0.0426872479216587
"Italy","GP",0.000000000000000472689408927053,0.019376408213228,0.0396422413890544,0.112657693175138
"Italy","GAM",0.00438868864637944,0.01032388669003,0.0133705729685521,0.00955060650125347
"Luxembourg","ARIMA",0.00250071369165147,0.0164288445455876,0.026413565017955,0.0660058488165213
"Luxembourg","ETS",0.00288342546336616,0.014142730997656,0.0250254239823199,0.0843421326527723
"Luxembourg","Theta",0.0104761152081194,0.0157065501162329,0.0200708710754781,0.0221684979468327
"Luxembourg","NNAR",0.00171884884131091,0.00707465488905963,0.00683357022084911,0.0143416551068404
"Luxembourg","ARFIMA",0.00241138313750878,0.00506070448190117,0.00454813431303553,0.0239916256599834
"Luxembourg","GP",0.000000000000000727622197672777,0.00496587901760069,0.00668657537356424,0.0117700938957908
"Luxembourg","GAM",0.00408519112311239,0.0107152458606271,0.00811963463546959,0.0250583119795839
"Netherlands","ARIMA",0.00169923797574567,0.00652966164588676,0.0170481626436467,0.0686687515901922
"Netherlands","ETS",0.00207160087318034,0.00671787778091139,0.0056368766354847,0.0273894361411332
"Netherlands","Theta",0.00874826003414449,0.0401795313490942,0.0522230090604946,0.0880478072896087
"Netherlands","NNAR",0.000490460577599033,0.0451325646255995,0.128234209372362,0.232658506946583
"Netherlands","ARFIMA",0.00135470003845823,0.0147164632839315,0.0323416201091148,0.120431535654435
"Netherlands","GP",0.00000000000000120707791695603,0.00805009681637666,0.0114328905079491,0.0912745769048529
"Netherlands","GAM",0.00313997874986183,0.032904694044678,0.0376665132360736,0.0453551320614244
"Portugal","ARIMA",0.00135240672322812,0.00119529550059842,0.00227077101068297,0.016669661008114
"Portugal","ETS",0.00216929109627476,0.00346410781852088,0.00474549472204397,0.0148178219779401
"Portugal","Theta",0.00725054068543281,0.0274702513606972,0.040272618169965,0.0928480875614746
"Portugal","NNAR",0.00268841407378088,0.00398015343059128,0.00538275206823985,0.00729142503293471
"Portugal","ARFIMA",0.025879041750925,0.0170028401312733,0.0246618521149189,0.0603507483625913
"Portugal","GP",0.00000000000000061489384462542,0.0096841492021281,0.0234171826165281,0.119538104358768
"Portugal","GAM",0.00336196297800063,0.0161645265146984,0.0215434653785767,0.0467101952344922
"Spain","ARIMA",0.00203476850010274,0.00506660883326693,0.0127980952575677,0.0780424637892379
"Spain","ETS",0.00267529717230492,0.00168074496198393,0.00378841944467247,0.0465899987136451
"Spain","Theta",0.00900649521588834,0.0398445605482895,0.0551528311724702,0.0854296744556272
"Spain","NNAR",0.00196308097503438,0.0253454488149916,0.0504180341084404,0.0830389802388169
"Spain","ARFIMA",0.0327827846494046,0.0224916991180927,0.0303241505975077,0.0354867230091028
"Spain","GP",0.00000000000170670352121803,0.0132995720916432,0.0129400616217375,0.157599696949087
"Spain","GAM",0.00530685115349226,0.0399848286064604,0.0470267620212674,0.0447573228428926
"Sweden","ARIMA",0.00111347803414356,0.00363909871070718,0.00781186836397795,0.0234809410435366
"Sweden","ETS",0.00252011160032241,0.00477706321774175,0.00402638006951796,0.03609010672032
"Sweden","Theta",0.00676157087738557,0.0385936256074666,0.0534672178191797,0.0792411294062061
"Sweden","NNAR",0.00133444240469042,0.00729250213392636,0.0161040815438787,0.0587276336889217
"Sweden","ARFIMA",0.00113062476190699,0.00529657877161701,0.0117523124233552,0.0483379396896234
"Sweden","GP",0.000000000000000368035454542194,0.00654531036964468,0.0157944529353851,0.0469767913557842
"Sweden","GAM",0.00426917851728564,0.0438399144755141,0.0541929290837649,0.0626195603616383
