"Country","Model","Train_MAPE","Horizon_1_3_MAPE","Horizon_1_5_MAPE","Horizon_Full_MAPE"
"Germany","ARFIMA",0.0518440526113655,0.0793866857307787,0.0925464989190823,0.0832600931333925
"Germany","GP",0.000000000000000557544690545725,0.031242413175199,0.0504452667100935,0.0425844051509696
"Germany","GAM",0.146330353471919,0.19231992700036,0.28642067608127,0.480140097807115
"Ireland","ARIMA",0.0544292150735639,0.0947588958096229,0.162561305788153,0.324756854370879
"Ireland","ETS",0.0542069285030936,0.133229579721506,0.232943451595627,0.505398645051879
"Ireland","Theta",0.100134762717918,0.0450400433640784,0.0859326229053198,0.217259139896188
"Ireland","NNAR",0.115481380135084,0.0552516709263639,0.0924489702717327,0.231913381100665
"Ireland","ARFIMA",0.0914909792544354,0.117237310093929,0.20080314643508,0.406114339510475
"Ireland","GP",0.00000000000000193487936364401,0.0598752661104177,0.102240194829299,0.210849277928699
"Ireland","GAM",0.15697230157913,0.171264514373597,0.119534514612383,0.113714463986895
"Italy","ARIMA",0.0591634532725332,0.100485403089495,0.158759464370157,0.2170227080563
"Italy","ETS",0.0461679894366062,0.0563810789800504,0.0914609431391151,0.0829593178521278
"Italy","Theta",0.079733755591064,0.0791342231575531,0.127282197120747,0.149519548025209
"Italy","NNAR",0.0517117251060778,0.0549026658071716,0.089936600859082,0.0820398101381715
"Italy","ARFIMA",0.0578177642985493,0.0682593166544924,0.0964452643764911,0.0877065502981385
"Italy","GP",0.000000000000000330784127044711,0.0635528896423046,0.103350437280692,0.148229730476812
"Italy","GAM",0.145512665716849,0.244200796122541,0.34130118126033,0.515102947497332
"Luxembourg","ARIMA",0.178612745972553,0.0488249762633885,0.0982592431007369,0.118531921117969
"Luxembourg","ETS",0.0736608130634371,0.0519699460798165,0.0968250408227143,0.10855746254817
"Luxembourg","Theta",0.101625740709028,0.0657850533117465,0.0905242218561268,0.0672511447180736
"Luxembourg","NNAR",0.0890108228953347,0.277214035744497,0.215565456426509,0.19168898237178
"Luxembourg","ARFIMA",0.183881047343519,0.0836879582511227,0.0800961873196346,0.0746338389069843
"Luxembourg","GP",0.000000000000000363339896578346,0.077352825668703,0.0974242132570598,0.0778482712145002
"Luxembourg","GAM",0.147502248922626,0.0484705348090255,0.16208365205925,0.289139904313414
"Netherlands","ARIMA",0.0698354758811439,0.0566887407773448,0.112251750648888,0.12491041193249
