"Country","Model","Train_MAPE","Horizon_1_3_MAPE","Horizon_1_5_MAPE","Horizon_Full_MAPE"
"Luxembourg","GAM",0.00222541626582119,0.0101802424795833,0.0145395724319663,0.020094104906593
"Netherlands","ARIMA",0.00363658478509025,0.00442983157850653,0.00587626498324197,0.00998649679445131
"Netherlands","ETS",0.00357416328263855,0.00546540548140156,0.00701517576741724,0.0113322136484324
"Netherlands","Theta",0.00429569395900684,0.000544664151966445,0.00082174538121717,0.00140060992017616
"Netherlands","NNAR",0.00344554767626985,0.00209966205171859,0.00174751349113625,0.00260940108401832
"Netherlands","ARFIMA",0.00465907951348509,0.0041159275341706,0.0069433345405906,0.011360753240983
"Netherlands","GP",0,0.00355092572333692,0.00476352024711935,0.00829972377700733
"Netherlands","GAM",0.00298430510404252,0.00639459793021696,0.00809568865970025,0.0127148401137932
"Portugal","ARIMA",0.00329556205518042,0.00176982998905916,0.00166995734248528,0.00257989016796189
"Portugal","ETS",0.00262847792951729,0.00584062659753696,0.00850919549849827,0.0135083948550527
"Portugal","Theta",0.00778716390952307,0.00246120195799762,0.00320355853840776,0.00399760812325807
"Portugal","NNAR",0.00201559307926222,0.00177725843152556,0.0020763208345657,0.00293039428575385
"Portugal","ARFIMA",0.00741002664153209,0.00851716177939026,0.013153150468494,0.0228612994617589
"Portugal","GP",0.0000000000000000521383548953935,0.00278279415629032,0.00477053937549776,0.0100136761415794
"Portugal","GAM",0.00138123363702721,0.0016615419933886,0.00163144827219164,0.00279902368773704
"Spain","ARIMA",0.00195802143318061,0.000956114689283198,0.00101737827814735,0.00430527617324381
"Spain","ETS",0.00170001417475953,0.00306689248477435,0.00361280289276383,0.00447614491300272
"Spain","Theta",0.00597802251406251,0.00453662411238697,0.00554970770119283,0.00619386661133167
"Spain","NNAR",0.000701189845841298,0.0280081509985912,0.0372097295836088,0.0444199184558481
"Spain","ARFIMA",0.00313042632335264,0.000762047866306734,0.000626474963555889,0.00285761540173569
"Spain","GP",0,0.0021998764959027,0.00423412158617416,0.0104386212684542
"Spain","GAM",0.00125820432956862,0.000502863394785459,0.00135973465451217,0.00565591752333278
"Sweden","ARIMA",0.00554794546275043,0.00616627585400055,0.00975457892169167,0.0168724617216451
"Sweden","ETS",0.0063115480923265,0.00555717977768542,0.0113989736062339,0.0246987476418567
"Sweden","Theta",0.00756227088464628,0.000610088647323414,0.000411761965028455,0.000933822960895622
"Sweden","NNAR",0.000963275006876573,0.0762255202656282,0.117461487713593,0.16227246783417
"Sweden","ARFIMA",0.00600111932000627,0.0119468903026679,0.0111858072653384,0.00853452012340433
"Sweden","GP",0.0000000000000000355208398886736,0.00500642988017113,0.00980757474572876,0.0178299778511429
"Sweden","GAM",0.00342143642762713,0.00363307084507401,0.00746849493505318,0.0162845151029072
