"Country","Model","Train_MAPE","Horizon_1_3_MAPE","Horizon_1_5_MAPE","Horizon_Full_MAPE"
"Austria","ARIMA",0.0218493183077914,0.0458053680214447,0.0774147067938105,0.120765515959945
"Austria","ETS",0.0209202164781338,0.0163503642264459,0.0339117060925429,0.0391919057538245
"Austria","Theta",0.0245379352989831,0.036143277516447,0.0619652591934894,0.0814742111703355
"Austria","NNAR",0.019559304524659,0.0110732373800313,0.0276003664324287,0.0345300377292258
"Austria","ARFIMA",0.0210467674712138,0.00328077990573587,0.00400500372424783,0.0827149857359875
"Austria","GP",0.000000000000000241613671473239,0.0780512562118825,0.136842032730148,0.238990997627436
"Austria","GAM",0.0230384522900266,0.0293865655941755,0.0227200381131996,0.0808531064510875
"Belgium","ARIMA",0.0158102525129153,0.0204278716275695,0.0388841997750533,0.101420173764124
"Belgium","ETS",0.0158101134352859,0.0180232439598309,0.033221172568361,0.0868115615155159
"Belgium","Theta",0.0182960620267068,0.0233024567061304,0.0386878343960618,0.0850175953239304
"Belgium","NNAR",0.0201253962918869,0.0332471351322861,0.0539361652763573,0.120302137167825
"Belgium","ARFIMA",0.0159451941854507,0.0243758518839063,0.0463363162975029,0.123377946194187
"Belgium","GP",0.000000000000000106011812746924,0.0200727897932107,0.0321815460636901,0.0473867549898881
"Belgium","GAM",0.0197896385602758,0.0817302134801755,0.114850529839418,0.228857253115017
"Denmark","ARIMA",0.026611503977586,0.00952851032135646,0.0209784616297241,0.033070672156786
"Denmark","ETS",0.0267663486367232,0.0159991996762018,0.046471432005422,0.0870555156340634
"Denmark","Theta",0.0288504443505696,0.0327252377704627,0.0319121606843284,0.0322160567729754
"Denmark","NNAR",0.0195047134154766,0.0421562330149087,0.0341349463932967,0.0876229300205475
"Denmark","ARFIMA",0.0267214888803747,0.0232211870190035,0.0229927029304498,0.0553953989460632
"Denmark","GP",0.000000000000000134532894959343,0.0147834594258163,0.039455739529722,0.0628765909146461
"Denmark","GAM",0.0279204801479604,0.0851063162961536,0.0643921527288406,0.03993537221145
"Finland","ARIMA",0.0192315824071405,0.00531784480680531,0.0225599546314943,0.0921702251124156
"Finland","ETS",0.0239430566321743,0.034541780217685,0.0717782686517331,0.212912726097828
"Finland","Theta",0.0239252741301294,0.0223711693401855,0.0525953501875569,0.164340195792187
"Finland","NNAR",0.00686651982160389,0.0282594212098249,0.0645139044361714,0.20692903679226
"Finlad","ARFIMA",0.0199307852171096,0.0214134261326969,0.0606198166093923,0.217572988829106
"Finland","GP",0.0000000000000000697821802802134,0.0277655950353986,0.0252181980653012,0.0482389307542485
"Finland","GAM",0.0308443878765276,0.0994482138266987,0.154935530253916,0.372050404096513
"France","ARIMA",0.00956336196977498,0.00832966114037937,0.0220874931451711,0.0744596399661151
"France","ETS",0.00947352615350124,0.0122687181702009,0.0273309574333869,0.0900591715940096
"France","Theta",0.0125079282199273,0.0089106833529833,0.0229824101104679,0.0765873139123397
"France","NNAR",0.00360037797683703,0.0301867171821308,0.0500507779438849,0.125700792211585
"France","ARFIMA",0.00913985623587453,0.014800357576377,0.0328360116403441,0.112087296386783
"France","GP",0.000000000000000221987563967189,0.0127621536941914,0.0152192748071338,0.0222618701289936
"France","GAM",0.00877933424809059,0.00325464853875256,0.0139261527620559,0.0569834024278644
"Germany","ARIMA",0.0242294210204216,0.0212244916148933,0.0496691194258136,0.0692987848689237
"Germany","ETS",0.024303890170756,0.0208301972862867,0.0485917420898195,0.0674752871440279
"Germany","Theta",0.0286395448972972,0.0509129674705343,0.0899819544153087,0.143478729541367
"Germany","NNAR",0.00984649630639411,0.0399081838498979,0.0701279815783734,0.090415870790542
"Germany","ARFIMA",0.0245834011219153,0.00733990590310302,0.0121231136055094,0.0690497505750855
"Germany","GP",0.000000000000000361746046475426,0.0653696464476567,0.12733297327617,0.272952384641843
"Germany","GAM",0.0240553413033654,0.0118623143994269,0.0360627076211529,0.052444072519913
"Ireland","ARIMA",0.0162150344217019,0.0694202364401254,0.110460494640108,0.276434225691212
"Ireland","ETS",0.0186190897938918,0.0552221310138212,0.0857823021031678,0.223951386957997
"Ireland","Theta",0.0231860133398467,0.0712527487478769,0.105624830970343,0.242223781842614
"Ireland","NNAR",0.0137345303988538,0.0298100547375101,0.0468833974998009,0.17890009795323
"Ireland","ARFIMA",0.0176936672610768,0.0730303761668381,0.116393884778913,0.297486182546694
"Ireland","GP",0.000000000000000183272341144439,0.0134705546029024,0.0130371883602004,0.0353033157914517
"Ireland","GAM",0.021084463874888,0.140278202537358,0.197621061842874,0.434193800767277
"Italy","ARIMA",0.0182199277895595,0.0267780145488027,0.0364628632697104,0.0805705160702809
"Italy","ETS",0.0181547875620062,0.0222835008004243,0.0294752090885603,0.0630488155893071
