"Data Source","World Development Indicators",

"Last Updated Date","2025-12-04",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Egypt, Arab Rep.","EGY","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","19.8661933369743","17.6463071811909","15.0523800771917","17.7588574567427","18.3980463980464","17.1308761862723","16.3333742281111","16.8257850718005","11.7999212288302","13.4528315891041","13.568215892054","13.2416980181888","12.7102388034806","13.5351513635226","20.367410342421","18.1679418083142","17.167317960803","21.5861338140538","19.9031709963356","26.4927384576357","30.5146382873328","30.961436324455","26.3332739579622","22.9323308270677","20.5696202531646","18.230563002681","13.8321995464853","12.621359223301","17.3701298701299","17.7922077922078","20.3549060542798","27.4666666666667","28.3968368080518","25.8376288659794","22.5714285714286","22.5490196078431","20.7497820401046","18.8416698006769","16.214335421016","15.0520156046814","16.2011173184358","17.4797881237803","18.3161784111903","21.7964071856287","28.2299608489594","30.3435468895079","29.9498138254816","30.249731471536","33.0429927414852","24.9568221070812","21.3492458146859","20.5674276128656","16.3969666208873","17.0178456245969","14.2441314553991","13.1838454928598","10.3454639403558","15.0140868185672","17.984655608418","16.6440314510365","12.4727757370868","10.5611502153652","15.0870258208479","19.1060913405676","16.3762422101126",
"Euro area","EMU","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","18.9823614782518","19.0023971518533","19.3186139727484","20.1635499606036","23.2139381508793","21.699777860362","22.7145799124943","23.0532092933435","22.9099197647456","23.6428874092887","23.9823706354867","25.5721496190702","25.473294992807","25.6046014362372","27.2474974875139","27.5281779856981","24.6601329750365","23.9711588535515","24.3765255789406","25.4970098466962","25.1131452434397","25.0529113196981","24.7552560254382","24.7607443501338","26.1676770435721","27.7656190117382","28.1362508231319","30.4314072367575","31.0204480331787","31.3074178642733","35.0156012309459","34.9992540822194","34.3618528340786","33.3946076775709","34.8705535953953","36.1573952709355","38.0584617214474","39.1165752674159","39.4107206988391","34.5250032272519","38.4226272495269","41.1615548324301","42.7935281367052","42.9881323386344","43.5402510976056","45.0235696064788","44.5659572369385","46.2580760850932","47.0550016412081","47.3078898391143","44.554766323811","48.4780224181651","53.9434997880949","50.5594785725242","49.5676138433922",
"Eritrea","ERI","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4236063474642","30.5566909180087","28.0196629213483","22.3880193550131","29.2337703579368","29.6148227877297","14.8344835891991","9.53440754918544","9.67062059350866","10.8070403599802","11.7811808402808","6.44232783354792","5.77539898239118","6.16571332006919","6.8995093921478","5.77185258376616","4.42875664923759","4.52862385911089","6.37837659786896","18.1548372567671","","","","","","","","","","","","","",
"Spain","ESP","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","12.1523074186893","13.0366964434679","13.362934847536","13.3453326541155","13.2082263428224","12.3979587865452","12.5893625145826","13.2755587748773","13.9043827578068","13.728682579876","14.3163737965139","16.3125993529016","17.0074994617791","19.1094615394927","21.3411889699868","20.9020862110895","18.22989596839","17.7565676884434","17.3337568598627","16.6320934712843","15.7529433364548","15.7889291507891","16.2165223074424","17.7405839827945","20.3474893800026","21.866166658338","23.0731000969432","25.7160804746315","26.1498778707572","26.389770883103","28.5889225704133","27.8768485415674","26.5642672698948","25.6155917093049","25.3882582473993","24.940578932511","25.183486968843","25.9230971257706","25.5478087649402","22.9853959496361","25.8278133398939","29.3884101095734","31.2997362842724","32.7554570166099","33.2193399291014","33.2986849561039","33.5770329849408","34.9003952055684","34.874813986254","34.6755629292261","30.4810248544563","33.7570843255301","39.7551303881907","38.0592582111746","37.2927827939586",
"Estonia","EST","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.1267812766853","69.0973048198066","65.9013474101197","61.2792495590997","70.3823658944387","73.6343458033252","69.866107922999","61.6273943170743","61.2953889786181","57.939021497648","57.1473420929668","61.065845203172","65.4224930152567","63.2563546690877","62.595408910398","66.3888247384518","60.8614218164008","75.0459409001608","86.2696175221184","85.3980903719718","83.4541106351012","80.5897352297357","76.0344602333505","75.4768621637455","74.3055583828982","72.9004951572088","72.0191543549198","68.1545534058676","79.5461917889741","86.6638366613108","77.8577030027173","76.2720927532628",
"Ethiopia","ETH","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.6868531997337","13.7672981990263","12.484073558977","11.6416199095703","9.36331359735926","7.8120625822914","7.62937471525016","8.37267815589761","7.93996502459584","7.12719989668803","7.63170919111601","8.24396037798902","6.59591829014293","5.55455331050366",
"European Union","EUU","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","19.390265787746","19.4097835675118","19.6869148590531","20.6561670668696","23.7678757684542","22.1721127689301","23.0535595600502","23.3490654753006","23.2215461076323","24.0390373718531","24.394376753576","25.9599211749562","25.9328444472658","26.197919983895","27.8069984649833","28.0513776089625","25.1926614737121","24.5523776197938","24.9629316612258","26.03185104187","25.6150392832687","25.4643111785107","25.2146561172478","25.2896593596132","26.6977920018473","28.3402035301707","28.6712648517397","30.9557587192947","31.5574765144209","31.8786979577576","35.5948093229616","35.5577456772116","34.9381668951842","34.12982203546","35.7227008312555","37.1284649546116","39.1924807164317","40.2327115291019","40.5675653339507","35.7431016118744","39.6848178423818","42.4511899997516","44.0011031785763","44.2078676222796","44.8272522324269","46.1843206384922","45.7945718523807","47.4445354479296","48.2297316018383","48.5093967942336","45.738563796122","49.6382374618946","55.2784424687757","51.9471867990741","50.6996759251977",
"Fragile and conflict affected situations","FCS","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","23.8679331701909","22.5660822353178","23.6510258767688","23.6021435916882","25.6786157924898","22.131636296717","23.5449337234752","26.84890448674","27.8578389190856","29.5759425658263","30.8199643493761","31.2918735713723","28.8815666479716","28.7141779788839","29.4955278619812","27.9982825246887","25.6541578913779","25.0066475610837","23.9098410877472","23.0273883273557","22.1450244052592","21.2660936798868","25.543132120869","31.4168905501694","34.0743110561966","35.7994596461292","36.3572178040146","37.7920624029468","37.4521510242379","37.6126978122439","42.0483040781312","39.7682089438709","39.1471301535974","37.3294488313537","38.6195122873108","40.2785031518346","43.0831708713938","43.8289523626236","44.9027814242251","36.0833081134619","38.4130493709706","38.9673926791632","38.9349130144028","38.250195334575","36.8060042262758","35.7815711349623","35.3333302428645","38.1663150961701","39.1492205860158","40.6183181143561","36.2143434283611","39.9217732469328","46.2847802806846","43.0963186720531","41.5511795390141",
"Fiji","FJI","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","48.5369473887418","43.0328598484848","43.2313633914137","43.6088212564506","42.8291382419823","44.3330294743239","41.6638161045358","45.3112203112203","56.3618039808516","62.6696209667903","62.3434343434343","57.3114593535749","51.897360194512","52.3567888999009","56.4064195129251","55.2961131762243","62.8648901981789","61.1512460233298","60.9377378596438","61.2018562701555","65.3864457072474","60.9542796384902","61.8003591739","60.2701091442722","54.2008480535254","54.0674603174603","50.0816794036465","48.6020477564751","57.124778718287","49.4364117251897","57.4344020565171","59.2805929796761","61.1111436965945","56.8734283161838","52.3342755939207","48.8367555799083","46.6472413870702","46.015565038712","47.7487957741689","48.4609021522354","27.8295734109101","27.2533282681227","48.1741153774177","56.9664160531993","",
"France","FRA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","15.3547999261381","14.956307009243","13.653081650433","13.3897675697869","13.5454617072505","14.0108510243325","14.0083754674046","13.8636840694419","13.9460704032608","14.7422315107034","16.51311313891","17.0550707571378","17.2334873383368","18.1813597539982","21.4339703166997","19.6042065559987","20.1163199068632","21.0168191106476","21.2810527877112","21.7147125939122","21.9991162581018","23.0510574793901","22.3846907073758","23.4350481464425","24.9067372082906","24.4157920807467","21.3836921824756","20.6318351889601","21.4222373189491","22.7941107319517","21.9887012598388","22.4142688669444","22.445403889811","21.816309385317","22.7505122935097","23.6896549224157","24.123002754589","26.6303250476944","27.2527671033937","27.2069773242695","29.7580489893129","29.4306035099419","28.7307017592768","27.1369676673944","27.5381038597962","28.1635565257399","28.9278484836141","28.8585344688926","29.1990596782502","25.8809482311608","27.8264880915553","29.538847336075","30.3556786527444","30.5912853427773","30.741812901515","31.6934947262689","31.498210070063","32.311834044929","32.9179818922164","32.8895593910847","28.5572228192655","31.2880499332105","36.5036688904078","34.2800305804742","33.2440842472123",
"Faroe Islands","FRO","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","46.4794151596768","41.65061014772","36.6685456595265","41.9185610791906","32.351618705036","38.5283264597352","31.5197381877685","34.6519589197413","39.403453689168","37.8719934773746","38.839985529965","48.328890711503","40.515300592012","35.509298232188","38.6177370030581","41.2855021792231","35.3161037421943","33.6073562439086","36.2412725833153","36.4953846153846","33.6810810810811","35.1438202247191","38.0779691749773","39.8808300801315","36.4729099390025","39.8251978891821","36.4570552147239","40.1945403200502","43.8277833837874","48.3665749656121","48.3935378471592","43.7981353871099","43.5764608371322","40.7326732673267","49.8431509236668","48.7433111723691","46.6505464222513","48.7619168679293","51.3355592654424","51.563163399505","49.0637262206328","46.7733947828548","43.7008864630511","42.0449161375912","41.7995282822306","42.1302295627862","45.9747748883304","43.6586534946258","46.7233990636104","52.4344736333497","52.5594793555959","55.4429625707383","53.4142881600509","53.2164924640527","54.5363339704935","56.3647913807999","52.8180066352782","55.7701753016943","47.4279013487692","52.4750111760697","62.2097192780871","57.7188961490028","",
"Micronesia, Fed. Sts.","FSM","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","4.28009141752146","","","","","","","","","","","","18.2036535660789","18.4133229185113","18.0259240958194","18.7530582789754","16.4620322021618","17.9710963777019","19.2413274797911","18.082841134567","18.7648844144367","15.5280640703308","16.7159910484937","18.0815084212905","22.480949206191","23.3206698509682","21.8720543333455","23.6903511468994","24.7142642376396","29.8877887062653","30.3974220590238","31.8284267419047","27.0650027062475","28.2724","30.6008077994429","36.3735714285714","26.7941370558376","17.2494599040894","20.01828658104","21.7488640698477","28.3360992457907","27.4698992778408",
"Gabon","GAB","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","34.1709866594221","31.2116929841637","31.7142574775686","47.1029950587534","41.8918698703132","43.2432432432432","39.7351059164083","48.0539071856287","48.4224832860128","54.6554602013933","49.7206592802996","66.3176974310181","73.0874377880184","58.8454314090627","57.546408393866","49.5242214532872","45.5847587261855","51.5937409446537","61.7581602373887","58.4858827179646","64.720194647202","63.3635064316341","61.594751450921","61.3247697902964","59.092661611618","62.5724758413862","35.1913124628828","42.6949203879677","36.7305839700992","45.7955821789592","46.0385042576823","47.2634592944107","46.0755528555794","48.7946135128426","61.6756399787038","59.3869990303814","62.6632449876408","61.3040108069859","47.4063516068053","59.6125043538837","69.0321767086082","54.2752324798833","52.6088996947807","51.9294344950898","55.0391552768837","60.0086727573886","60.5718165208079","58.528604586134","62.1997120113374","52.1717321839785","57.6634923763037","61.7443721274506","60.9503414381301","57.3574058813271","44.5208923945675","46.0320085043705","44.0353472921111","50.2267539725926","54.2990764910062","51.4310732271996","47.5994828157319","60.9391204926094","67.5787331931406","64.1662438605367","65.2776666104055",
"United Kingdom","GBR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","22.0278562377183","22.1114295103516","20.8432656419902","22.6746189276535","27.0921163943164","25.6588099639438","28.2953642332947","29.9713458784214","28.2967630150203","27.656818126999","26.8868023875243","26.2444205362618","25.8936702463248","26.0243906365615","27.8208611714791","28.1770088471899","25.096058355735","24.6097722412905","22.1628057873125","22.6331752901969","23.321564856669","22.5877368565635","22.9155970959727","24.8233408314423","26.0688515504646","25.7806291050602","26.3611917893874","25.7690068753573","24.4296200003806","24.3053425455884","25.6598216491998","25.5471650372775","24.5103610004373","24.0564905660977","24.0722889197868","25.2715104711424","27.5121294423106","25.5115603212923","27.5059613453815","26.881551031055","28.8567426749383","31.3875940550587","30.6185684317404","30.2894247712844","28.5762147291242","27.845950666101","28.9023395233588","30.8903510330461","31.5801113597336","31.63478028095","29.6697957580892","29.1802747877833","33.5671944737788","31.9794112168664","30.6377190511784",
"Georgia","GEO","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.4996131391995","42.257360959651","42.4968649853699","40.0908726446612","27.7486910994764","35.656836461126","46.8887411644884","57.7721046215228","25.5018957089734","13.3262039550213","15.6102241542076","16.4587343939786","19.0555929931025","22.9944664162433","24.4613664968535","29.229275751073","31.4557279807569","31.1289353948882","33.2590418986481","32.4708663587118","30.818298438254","28.2633198601303","29.5452018236406","32.4674667027857","33.8634422774819","35.6395798831416","40.9414942686526","39.1818857575184","40.1372493342596","39.9992925341285","45.8765524915336","49.6955410587561","54.3043084100873","36.9003241679889","42.6743612080891","52.4788792204227","49.2670598313658","48.3647220910365",
"Ghana","GHA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","28.1933256616801","26.1290322580645","24.2147922998987","21.1818181818182","19.9029126213592","17.1214188267394","14.6245059288538","17.4202127659574","20.3529411764706","19.7401299350325","21.3368747233289","15.76","20.7104795737123","21.4510139960011","18.3261802575107","19.3639977285633","15.7064051486362","10.4989698109827","8.35795292099495","11.2323719084402","8.46634929524876","4.7558725525294","3.33830724919319","5.55591779958487","8.04402704011295","10.6544856696439","16.5760970525604","19.662600536193","18.1833834984151","16.7426373151832","16.8778904107735","16.9635460585641","17.2259554921286","20.2539190620077","25.2586359269933","24.4964459408904","32.1121821725595","32.4102909291879","33.8713517576318","32.0783389537313","48.8022576190038","45.2330164667316","42.6162518930867","40.67904265112","39.3033251214107","36.449216950714","24.6561904908957","24.5250906044049","25.0294572995074","29.2918659785048","29.4767179831573","36.9366085502594","40.3592181740371","25.4407833967285","28.2319021605976","33.8317048233696","31.193239148362","33.8768747799681","33.4548954489265","37.4495998625311","31.5254204867115","30.0551194696231","34.6640435533587","31.7708164934404","35.2518734199692",
"Gibraltar","GIB","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","21.3239484615032","21.6939248939982","18.4301901869829","21.3251149897007","21.312519631137","20.8020127872002","17.0599088238557","18.1873276749985","15.604368268496","14.4840415033157","13.1646939867137","13.415700645078","14.5991910581531","14.8411635808342","16.8193583183757","19.6002796228163","18.1594392886496","17.8020725505263","16.8893836527306","23.8572578868436","23.8243077612927","23.5509559790113","21.6404621100491","22.5157883196913","30.341207018784","32.6022412863238","33.137394501583","26.4706217253735","26.6885109662704","21.4968719824351","29.3715126043271","44.6602984531211","40.2070955328741","35.0420493356329","46.969818134712","56.2186332783709","45.4186514317354","44.1320630492989","44.037786006639",
"Gambia, The","GMB","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","36.1706143128562","40.5214702450408","39.9904373177843","40.3928799149841","37.7915557595227","32.3672489082969","33.7730574324324","35.10265625","38.9730323367907","44.7085714285714","41.0568517994186","36.7355007940942","33.6812220982143","34.9595566314545","42.7362117947004","43.9610919071626","44.3343868056983","50.4882900411417","51.124937067338","43.8648501052392","46.6241521468575","49.4180868785238","50.3657173202158","55.0599839853348","59.9027362567641","29.4389196534377","30.5927066695166","28.1920156527405","21.239618008448","23.7756490416755","21.7986715984453","22.9322025464249","25.3055746540899","24.3973610833853","25.7986743189831","21.8207981338634","27.1573845831505","31.0937864451292","20.5947828682591","19.9032907784291","21.0347123388331","18.0329574603162","14.4752001750388","15.7461075261153","14.6678148782972","16.8594044684804","19.8416822348377","18.9791643659006","21.8368954439609","15.5708485829147","12.7556347921577","18.4807348225843","22.2881797710858","20.1658912380486","9.60764388834478","6.61733476020691","8.56985063519528","9.60449609977691","6.55130882364037",
"Guinea-Bissau","GNB","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","3.99992642811937","4.1581149365445","4.35556853967738","6.05983612412714","5.01836659966606","5.18490679317482","5.27257890953978","9.30433002467787","7.73468584949125","7.27220912622875","12.6875588920639","11.193158025473","7.84023610638863","6.00914827256402","13.4012084121376","9.75799167635419","5.23521901754952","11.3670030014894","12.440895948851","8.89071894959486","9.93598936591921","9.98248723425552","4.90248990313934","8.86943637990046","16.4544077402239","11.6671695917697","10.52440404948","4.90299103846216","4.1058776188739","8.32895324919587","13.0927844637276","10.0791893849037","11.4555665661405","11.9317538468321","12.9332446603251","13.5628027893561","10.3775627660013","11.1203023648924","11.7665758206639","11.128308041919","12.6394156999785","19.2980958159564","14.1167775647259","13.2144211714798","16.6941209486516","25.0467119622253","23.7747310385206","26.5343804075435","25.4768673297515","18.3667190776921","15.664911354144","17.8126775343246","14.8894039340798","13.6836947403522","12.4757606373815",
"Equatorial Guinea","GNQ","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.4173831312055","82.3256504465367","88.621293972478","89.2243501802952","74.342209937853","85.7584331985967","75.0953126579793","71.9049918240751","67.6533166625479","65.9632885983728","56.6584738218082","51.4128299447575","58.8631052137026","59.6145347244398","51.1307495482003","40.8454498501516","45.1275510492817","52.9670852025114","36.6023261927194","35.1642525721225",
"Greece","GRC","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","9.86566267941313","9.44717364857963","8.31788483336611","9.03639646117294","7.61728936615559","7.62209645477615","9.31214689644262","8.96040612162786","7.95718907170694","7.66605978390214","7.8525660702352","8.12547632116189","9.0947805778914","11.5927430409234","14.1610455446121","14.0872649323694","13.9946543355634","13.9264728000705","13.6002420763658","15.1154352229147","19.2497665291446","21.3072166731938","17.1429285968976","16.4127796784334","16.7363568518822","16.0717576428319","17.6264806670144","18.0543844688699","16.2518454121946","15.8844354141675","14.7217614280493","14.1450368627979","14.8216253119647","13.993749701303","14.3900606608583","14.3698138940673","14.3133826805479","16.3703291341876","16.4859160819922","19.4159179149726","24.0112579525333","23.1597595757815","20.3831024226226","18.8734923843085","20.6093109136223","20.9925302883149","20.7749728037536","21.7481874684459","22.7847919983615","18.7298820095072","21.7288329798135","25.3076027933831","28.9658139613796","30.3272091115945","32.514999005264","32.1863775524943","31.1793860165412","34.7793204673102","38.630976154138","39.5602917930958","31.450429504041","40.2604118004654","49.019884781247","43.7082588320458","41.9794041507247",
"Grenada","GRD","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.7958046861305","39.2867282735124","41.0606593287719","37.8031157331997","36.202264989018","36.9791298751246","30.7311174683694","34.0559738599233","37.9979322930038","37.5119902093739","37.7008521502702","38.4728230205003","37.5798451272169","40.765047712594","40.692233747059","44.4545789045455","41.0427004962382","35.9658236365076","34.0554688971416","40.7900871498763","40.7986421686905","",
"Guatemala","GTM","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","12.6389433345097","11.9531914138749","11.7873382301504","14.2857142857143","15.3875771986435","16.7868421801744","18.9401021068527","16.2091503267974","16.7339335610059","17.803428809807","18.5714285714286","17.2863764611044","18.9073430733356","20.8819857978365","22.4070859530946","21.7230313502839","21.5723995339427","24.4557969361994","21.4756359675935","21.3484767667697","22.1864013098608","17.0897478795325","14.7871967920338","12.9944745637801","13.0021117951203","11.9482295185845","16.051899759743","15.8489083812073","16.103675330358","17.3074488681037","21.0275209423808","17.9526059616575","18.0659894300903","17.703031106822","17.5199449479992","19.2590440307493","17.8101172991418","17.9561080230154","18.1716066211","19.0049241253611","20.1950343956927","28.6635482851857","26.7262767971618","26.1810997164793","27.4194097089723","25.454901513817","25.3398334344627","25.9805176037841","25.1243459208619","24.3678264820599","26.2254643341594","27.0677057848772","25.267092636425","21.9981557215503","21.7443629187412","19.8299077431227","18.7530893645122","18.4950463289231","18.1693265265636","17.6119761529528","16.3436127212207","17.62965752791","18.9455010118901","16.6062374569223","15.892871244063",
"Guam","GUM","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2728344136712","17.6800224152424","21.8661152752649","22.6916686446713","23.7140160453044","22.8564930634524","20.8887934735938","17.3570836785418","17.0943624974742","18.6195826645265","19.0693257359924","19.5036117799593","18.8413547237077","18.0720813933437","18.9628876461617","18.9755529685681","19.2530160304082","22.2501966955153","6.40635564570656","3.09592556945781","7.88712011577424","","",
"Guyana","GUY","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","48.7320082248115","52.0715630885122","56.6427289048474","62.92731496847","57.1129080563043","55.2551724137931","54.9897119341564","57.4418057841524","58.2372143634385","59.2458884877657","56.4600448095594","58.4116291437688","57.4670448857","52.1867245657568","68.3460773017702","74.88","66.0769298477247","63.2079665688628","63.0827482842944","59.8069527184979","81.2864655172414","68.9229849043823","52.7800829875519","45.8787465940054","44.1611518844767","48.0871794871795","46.3041495992696","79.5683401563068","63.6297719581869","66.3407608716802","62.706670770763","102.314529076631","125.748453374417","114.322592517421","104.951974695711","101.210568427252","102.621309314357","99.6600655297052","95.9327548902846","96.5084717132055","96.0799732120736","92.8742833412542","92.3031854232478","89.6766919563527","95.5626731827216","84.6228685715672","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","13.2984092333136","13.4548194147262","13.7415050059432","15.33428662501","18.2606271843442","17.6309737997142","17.9529975856083","18.015920260472","17.7922767296256","19.1403548263101","20.6588471579463","20.4887374020433","19.2780746171343","18.2663045505933","18.5548495932883","18.0628970416334","17.1945870418653","17.5464880939887","17.914346609372","18.5912323892973","19.0410374287216","18.7739953670939","19.934193486279","18.9549763657078","19.4363779428311","20.7194204985723","21.2740405763206","22.2219741050953","22.1235236997761","21.7940064691715","23.2491675100856","22.6604398203974","22.6046071171011","23.2096836661862","24.9429577013983","26.1894377160956","27.9792577734173","29.2727930390476","30.742338348989","26.557580982846","29.3008711090874","31.6471494506033","31.6659260716853","32.0970591192602","32.1914656453457","30.6684907001651","29.7306535074982","30.9482144006217","31.8358433450337","30.949900036253","28.4947170745102","31.2965750988686","33.8242745189434","32.0389191177766","31.5798709295452",
"Hong Kong SAR, China","HKG","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","83.0449362843729","78.3469552204443","73.0795051309101","72.9222745625841","68.8239088368093","75.9067357512953","80.626817447496","90.213512369201","94.9683593147091","93.1879165584697","89.3557212998014","84.3882904417471","85.4211532412224","86.6342082980525","83.399544253766","89.4420165938312","83.361988974401","85.5843883332168","89.6318250791989","88.7452217325006","90.5333625229004","84.8687533481289","94.0671296615903","103.956991053162","103.919777943968","104.705405194603","112.770473946855","120.133197160978","118.329239336661","117.269080326271","119.332352605078","122.666484952858","120.357676072223","119.292594392203","126.208617290703","121.684512519621","115.041479648353","110.834708128133","112.718574496907","126.031457172742","122.769694703522","132.076763164041","150.775979991549","167.775897168379","177.45291670355","185.185163012497","186.412407406061","193.415176806617","178.135055401704","205.322597352297","212.852416474103","215.849565476503","221.610060304774","213.090413516784","195.89760161449","187.005128888725","188.902399636639","188.339507002291","177.651315174364","176.304482446886","204.014263732608","194.486518007141","176.786161373995","181.729012308179",
"Honduras","HND","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","21.3913302547296","22.3189219539585","22.4887169568021","22.0867869332033","22.472647702407","27.2682591172712","28.6207837076098","28.5236582511286","30.4112554112554","27.9790398219282","27.911479944675","29.6853625170999","29.2652571148977","32.2191798476263","32.1411309811503","30.6939501779359","33.7166184612989","34.8307916990354","31.0230625229979","32.9555055789732","33.1471283353575","30.3647280009284","24.9892781789054","24.7538388951809","23.8892410729977","23.8250396210505","24.5480570930316","21.2030275447687","24.3422141740479","27.9970048230042","31.716054516808","33.8489914277012","33.4084029509583","36.7751279423271","44.5134996866406","48.4351276518916","54.7594046632038","57.0026475295202","57.7965578038389","52.9289434584401","53.972182998888","51.3817002306282","52.730582054494","54.0940274951722","58.4229834527808","59.0058417153113","56.0546420538277","53.5090115392915","51.3252766875914","39.5302508197518","45.7589061967483","51.2576866755535","50.9027988216362","47.9414903194725","47.5626547300206","45.1667574562581","42.7141047814182","43.0938548370178","41.4548165613247","40.2189637388964","35.8751401030378","39.3653983599255","42.4391817948962","37.3686804713719","33.5491009940495",
"Heavily indebted poor countries (HIPC)","HPC","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","12.2146394664467","11.8404752233116","12.4584362946574","12.8222530647704","12.3632780543251","14.6256212717266","13.4017551117055","13.8799397073469","13.8436052142799","16.0620293623504","14.7048422093241","15.5780146405596","15.7469064428163","14.981686467332","16.1523942872561","16.9531659167955","15.5134649815784","15.1331927176874","14.8840136490252","16.0908226716413","14.986648202756","17.0913952539187","16.2638862570952","15.1600825978453","15.9115624101958","15.1514616156747","13.7082404655515","17.2321506740596","16.6974755029571","20.2798259665464","21.5875374567424","21.4099372079723","20.5994440391821","20.3638949015465","19.6704269979245","20.0808922937333","20.562011982966","21.2511458577689","21.5620080125265","23.298533165643","24.1597888800243","24.7476987946791","25.1494657567253","25.9544409165193","22.4568072047685","25.4723204628461","27.2809755396594","27.1482317340076","25.3212584600606","24.7428471707374","22.0302602840935","20.8438062973043","22.6253265722834","23.4011221103174","22.8242643638227","20.3980212694364","23.0484032111435","24.6388778998152","23.4096729117109","24.1278885183815",
"Croatia","HRV","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.3067083692476","30.307266530954","31.0443918136812","29.1364523767019","30.1371346960074","35.0895248860295","37.1339109160715","35.8915467723184","35.5463061278995","36.5616861872098","36.4026517230106","37.540364852706","37.4609320830429","35.9718745586299","32.0980940206514","35.4994545153643","38.0429216191801","38.7012180240299","39.4653163386115","42.4134929086938","45.4254911892461","46.6165483632852","48.9133105322268","49.1092106291889","50.4892350523665","41.2770315838174","49.7797053734111","59.4969715136887","52.9341592859634","49.7993080704898",
