"Country","Model","Train_MAPE","Horizon_1_3_MAPE","Horizon_1_5_MAPE","Horizon_Full_MAPE"
"Austria","ARIMA",0.00238774731923947,0.00293675460578989,0.00476632197397294,0.0135311876123728
"Austria","ETS",0.00239482008257677,0.00297440764270126,0.00479505557244464,0.0135597442771836
"Austria","Theta",0.00371009650790944,0.00164256533796599,0.00178940338471479,0.00513575048693856
"Austria","NNAR",0.00185798926399485,0.00274091088596421,0.00321046218981855,0.00763471240050498
"Austria","ARFIMA",0.00427496758829078,0.00686190457280557,0.00937345014786211,0.0159188088774972
"Austria","GP",0,0.00133435433738058,0.00307672036008513,0.0121538203626293
"Austria","GAM",0.00204002249190462,0.00362913276785872,0.00557639364583904,0.0147855213445761
"Belgium","ARIMA",0.0021329413988901,0.00324110848589043,0.00341518046112918,0.0071081797473815
"Belgium","ETS",0.00235686862860951,0.00348780238813861,0.00417351747074718,0.00942798482023296
"Belgium","Theta",0.00339299035903717,0.00371228636282362,0.00305792884945316,0.00391139553793389
"Belgium","NNAR",0.00221481434251178,0.00351476828596466,0.00301999619354556,0.00543199248009334
"Belgium","ARFIMA",0.00388117792375206,0.00475806149873172,0.00519446999527649,0.00703242963102132
"Belgium","GP",0,0.00345990470921256,0.00303540779848999,0.00592727722561368
"Belgium","GAM",0.00181643585535557,0.00468035762884451,0.00579654833605777,0.012380586270741
"Denmark","ARIMA",0.00208810642643935,0.00133239802847851,0.00222016701459186,0.00925054026216357
"Denmark","ETS",0.00212531842214689,0.00193253357150515,0.00227912519647219,0.00867709747635247
"Denmark","Theta",0.00275823553761524,0.00529642496697437,0.00663749474962855,0.0100946921559427
"Denmark","NNAR",0.00251292355372926,0.00272634331916472,0.00588414067715171,0.0148269950299439
"Denmark","ARFIMA",0.00271417412638905,0.00276902147476895,0.00303749033383169,0.0136857806863639
"Denmark","GP",0.0000000000000000184039628079098,0.00547435449623825,0.00470539485521226,0.00340732114391267
"Denmark","GAM",0.00149880193691094,0.00407619773040449,0.00278664157328003,0.00590872949377253
"Finland","ARIMA",0.00241139272527664,0.00125300986084769,0.00143292421451018,0.00565623081438381
"Finland","ETS",0.00261265724857246,0.000660415524581963,0.00122510047225732,0.00878714629938409
"Finland","Theta",0.00372122247167001,0.00271068732671652,0.00383835089005063,0.00452124764215694
"Finland","NNAR",0.00316363532057407,0.0024156787128339,0.00306125110243613,0.00363426652986506
"Finlad","ARFIMA",0.0038766218349649,0.00378768555460109,0.00514772036245056,0.0104537400515562
"Finland","GP",0,0.00117597858311972,0.00142783504774874,0.00622034269394986
"Finland","GAM",0.00165244083666323,0.000567324580265571,0.00113262536582493,0.00805763918862299
"France","ARIMA",0.00112476032491441,0.00270334774398079,0.00492568081385048,0.013961363955084
"France","ETS",0.00114233880783743,0.00337095976570323,0.00588755162006206,0.0160433819708891
"France","Theta",0.00317053450945201,0.00261756186149242,0.00257534276950045,0.00585302922644017
"France","NNAR",0.000359720624671738,0.00269776515165515,0.00320491587665181,0.00456110636531337
"France","ARFIMA",0.00277145582260579,0.00818369553733088,0.0126154592254801,0.0255870685138451
"France","GP",0,0.00223814704690715,0.00349060175510754,0.0110299355275114
"France","GAM",0.000862601781452514,0.00490203480860258,0.00795960893760382,0.0200082935181529
"Germany","ARIMA",0.00190173368707303,0.00218660122166889,0.00440208359365419,0.0131236120231337
"Germany","ETS",0.00186633236791285,0.00196818047525553,0.00413977824644864,0.0127916657370401
"Germany","Theta",0.0034115001092549,0.00205070314399562,0.00186321398838442,0.00489929084503598
"Germany","NNAR",0.00186011799268038,0.00188568048776969,0.00384696702216767,0.0110456863121141
"Germany","ARFIMA",0.00341967966349708,0.00282613360734359,0.00323578157096675,0.00390271444548553
"Germany","GP",0,0.00167001518163233,0.00324171481373437,0.0111079996451462
"Germany","GAM",0.00171738451342652,0.00168598068168365,0.00391320027583728,0.0130210668893482
"Ireland","ARIMA",0.0031980622392378,0.00621887879962032,0.00779337853717324,0.013335739147463
"Ireland","ETS",0.00321119680782361,0.00614722383809436,0.00771622236778041,0.0132395837944538
"Ireland","Theta",0.0041260160088766,0.00122958193872588,0.00238483005181619,0.00636788201201532
"Ireland","NNAR",0.00336758255656418,0.00183917521996811,0.00387663318583265,0.0117632618425677
"Ireland","ARFIMA",0.00672677403303705,0.0213430192620571,0.0296370868798141,0.0486913290835092
"Ireland","GP",0.00000000000000156928993468358,0.00605587390937348,0.00820270366959627,0.0163398795687325
"Ireland","GAM",0.00233151103962512,0.00856954521734064,0.0105297383011672,0.017403860643179
"Italy","ARIMA",0.00235140444379325,0.00269921237055989,0.00473220568185977,0.0140601706038089
"Italy","ETS",0.00236912375604518,0.00209700631163471,0.00335744561955691,0.010510065944039
"Italy","Theta",0.00413912801757614,0.00330951449216398,0.00335231744878892,0.00502466344900521
"Italy","NNAR",0.00252724109513047,0.0031095361164535,0.00322603601931856,0.00506184658965089
"Italy","ARFIMA",0.00459222692894428,0.00137492626851149,0.00313539424479252,0.0102921793126497
"Italy","GP",0,0.00339030223228851,0.00553904604567638,0.0150755611260521
"Italy","GAM",0.00210586414600683,0.00190640528552403,0.00359437688810067,0.0119654161766563
"Luxembourg","ARIMA",0.00459706988455287,0.00438870314315017,0.00475200183317941,0.00591677849712925
"Luxembourg","ETS",0.00456702430886074,0.0019608883957818,0.0014030235026889,0.00970812002163483
"Luxembourg","Theta",0.00498054408918092,0.00685747115720237,0.00858251409951916,0.00665026938779097
"Luxembourg","NNAR",0.00431541135222879,0.00437099163587162,0.00672891985693877,0.0227552339224166
"Luxembourg","ARFIMA",0.00762610320388415,0.0155291870691952,0.0254135628555761,0.0456327874558827
"Luxembourg","GP",0,0.00275345664506921,0.00238928689500966,0.00837392335295109
"Luxembourg","GAM",0.00376555862244934,0.00124021862064159,0.000930821140901188,0.0104461900735605
"Netherlands","ARIMA",0.00200584350726963,0.003689039674791,0.00648191954684132,0.0171166038267465
"Netherlands","ETS",0.00212290493267026,0.00447776640037355,0.00734332807550811,0.0183012001701915
"Netherlands","Theta",0.00271076097155417,0.00205578378550273,0.00128823182201794,0.00282194350374425
"Netherlands","NNAR",0.00163712630378426,0.00215011709715091,0.00223148230509396,0.0034078538447427
"Netherlands","ARFIMA",0.00280618870955334,0.00347062795905161,0.00566034524301092,0.0115326200553071
"Netherlands","GP",0,0.00178996839989123,0.00197571425853966,0.00367985705406794
"Netherlands","GAM",0.0015586953978172,0.00680539832604496,0.0102773517460456,0.0233539657790785
"Portugal","ARIMA",0.00444511826788978,0.00228970983092881,0.00339588626633412,0.0115561511823658
"Portugal","ETS",0.00482865614149409,0.0019916464624825,0.00245660488625683,0.00993432646206692
"Portugal","Theta",0.00665537497920394,0.0019711153815439,0.00156963975536142,0.00276400964256157
"Portugal","NNAR",0.00466997243567291,0.029863293984887,0.0505404967145884,0.0744228554693769
"Portugal","ARFIMA",0.0192181916080655,0.0361211407715691,0.0431373425321576,0.0584269512498126
"Portugal","GP",0,0.00205058675049457,0.00312313836068523,0.0112469332114296
"Portugal","GAM",0.00370822504402594,0.00393662483713636,0.0031679075307211,0.00940916375109846
"Spain","ARIMA",0.00258359864419229,0.00197636995812153,0.00284420804584306,0.0102807204821977
"Spain","ETS",0.00265649564362859,0.00242536443449398,0.00301861329145465,0.0102469641499186
"Spain","Theta",0.00410919915049952,0.00368523263865012,0.0031149539502248,0.00446809667264587
"Spain","NNAR",0.00295540765004703,0.00149076849133073,0.00419530841684839,0.00954534088012588
"Spain","ARFIMA",0.00358176076800186,0.00115714739653735,0.00175618762745513,0.00351907108884245
"Spain","GP",0,0.00236679448195807,0.00283123397580947,0.00871089068068468
"Spain","GAM",0.00180255965028207,0.00156103932039449,0.00471798371549657,0.0174195088401317
"Sweden","ARIMA",0.00159535359869642,0.00127570172599729,0.0018663679234588,0.00372062135376096
"Sweden","ETS",0.00156015369966356,0.00167017625016468,0.00261690323745315,0.00542442906383992
"Sweden","Theta",0.00257139397937691,0.001606366534937,0.00129749606410763,0.00283355327280431
"Sweden","NNAR",0.00164789693079116,0.00110015608775404,0.0010612472446145,0.00184089961649585
"Sweden","ARFIMA",0.00308389746288719,0.00382692478499663,0.00524914731885136,0.00618729745139004
"Sweden","GP",0,0.00108948968076847,0.00170340334747406,0.00368331763563769
"Sweden","GAM",0.00136687709801264,0.00150866273227725,0.00246090877956154,0.00528763997107261
